	Unnamed: 0	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	Delta Time (s)	File Offset (s)	KZ Keep? (Y/X/M)	Barks (KZ)	Yelps (KZ)	Overlap (Y/X) (KZ)	Call Type (KZ)	KZ Comment	Bill Check (KZ)
2842	2842	2891	Spectrogram 1	1	317822.1526	317823.3021	837.989	1600.559	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521104347.wav	ST2_Site27_67145740.220521104347.wav	1.1495	98.0793	X	0	3	X	Y		
2843	2843	2892	Spectrogram 1	1	317827.1572	317830.5429	117.318	1717.877	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521104347.wav	ST2_Site27_67145740.220521104347.wav	3.3857	103.0839	Y	8	7	X	BY		
2844	2844	2893	Spectrogram 1	1	317825.8758	317826.9437	846.369	1432.961	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521104347.wav	ST2_Site27_67145740.220521104347.wav	1.0678	101.8025	X	0	4	X	Y		
2845	2845	2894	Spectrogram 1	1	318007.4743	318008.0773	167.598	1541.899	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521104347.wav	ST2_Site27_67145740.220521104347.wav	0.603	283.4009	X	0	1	X	Y		
2846	2846	2895	Spectrogram 1	1	318010.8975	318012.5118	75.419	1231.844	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521104347.wav	ST2_Site27_67145740.220521104347.wav	1.6143	286.8241	Y	2	2	X	BY		
2847	2847	2896	Spectrogram 1	1	318014.0208	318014.2972	108.939	569.832	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521104347.wav	ST2_Site27_67145740.220521104347.wav	0.2764	289.9475	Y	1	0	X	G		
2848	2848	2897	Spectrogram 1	1	318105.4593	318106.4266	108.939	955.307	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521104847.wav	ST2_Site27_67145740.220521104847.wav	0.9673	81.4076	X	0	3	X	Y		
2849	2849	2898	Spectrogram 1	1	318106.5553	318107.0264	134.078	1189.944	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521104847.wav	ST2_Site27_67145740.220521104847.wav	0.4711	82.5036	X	0	1	X	Y		
2850	2850	2899	Spectrogram 1	1	318107.5414	318108.0502	150.838	879.888	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521104847.wav	ST2_Site27_67145740.220521104847.wav	0.5088	83.4898	X	0	2	X	Y		
2851	2851	2900	Spectrogram 1	1	318348.744	318348.9136	729.05	1273.743	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521105347.wav	ST2_Site27_67145740.220521105347.wav	0.1696	24.6312	X	0	1	X	Y		
2852	2852	2901	Spectrogram 1	1	318349.837	318350.1699	653.631	1449.721	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521105347.wav	ST2_Site27_67145740.220521105347.wav	0.3329	25.7241	X	0	1	X	Y		
2853	2853	2902	Spectrogram 1	1	318350.4839	318350.7164	92.179	1324.022	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521105347.wav	ST2_Site27_67145740.220521105347.wav	0.2324	26.3711	Y	1	0	X	B		
2854	2854	2903	Spectrogram 1	1	318351.0995	318351.3947	134.078	1340.782	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521105347.wav	ST2_Site27_67145740.220521105347.wav	0.2952	26.9867	Y	1	0	X	B		
2855	2855	2904	Spectrogram 1	1	319468.6116	319469.8427	41.899	435.754	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521110847.wav	ST2_Site27_67145740.220521110847.wav	1.2312	244.4648	Y	1	0	X	G		
2856	2856	2905	Spectrogram 1	1	319567.4211	319567.9927	754.19	2170.391	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521111347.wav	ST2_Site27_67145740.220521111347.wav	0.5716	43.2467	X	0	1	X	Y		
2857	2857	2906	Spectrogram 1	1	319588.7275	319590.0026	83.799	1885.475	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521111347.wav	ST2_Site27_67145740.220521111347.wav	1.2751	64.5532	X	0	2	X	Y		
2858	2858	2907	Spectrogram 1	1	320121.8037	320122.7648	754.19	1349.162	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521111847.wav	ST2_Site27_67145740.220521111847.wav	0.9611	297.5577	X	0	1	X	Y		
2859	2859	2908	Spectrogram 1	1	320123.4746	320123.6944	972.067	1206.704	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521111847.wav	ST2_Site27_67145740.220521111847.wav	0.2198	299.2286	X	0	1	X	Y		
2860	2860	2909	Spectrogram 1	1	320123.9331	320124.4482	837.989	1256.983	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521111847.wav	ST2_Site27_67145740.220521111847.wav	0.5151	299.6871	X	0	1	X	Y		
2861	2861	2910	Spectrogram 1	1	320126.3075	320127.2434	997.207	1525.14	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112347.wav	ST2_Site27_67145740.220521112347.wav	0.9359	2.0482	X	0	1	X	Y		
2862	2862	2911	Spectrogram 1	1	320128.2547	320128.6316	905.028	1273.743	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112347.wav	ST2_Site27_67145740.220521112347.wav	0.3769	3.9954	X	0	1	X	Y		
2863	2863	2912	Spectrogram 1	1	320131.0956	320133.9788	888.268	1382.682	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112347.wav	ST2_Site27_67145740.220521112347.wav	2.8832	6.8363	X	0	1	X	Y		
2864	2864	2913	Spectrogram 1	1	320134.5755	320134.9084	913.408	1332.402	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112347.wav	ST2_Site27_67145740.220521112347.wav	0.3329	10.3162	X	0	1	X	Y		
2865	2865	2914	Spectrogram 1	1	320515.6463	320518.6677	58.659	1432.961	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	3.0214	91.6483	Y	6	5	X	BY		
2866	2866	2915	Spectrogram 1	1	320530.0207	320530.2154	703.911	1122.905	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.1947	106.0227	X	0	1	X	Y		
2867	2867	2916	Spectrogram 1	1	320530.4102	320530.8247	594.972	1164.804	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.4146	106.4122	X	0	1	X	Y		
2868	2868	2917	Spectrogram 1	1	320531.4089	320531.5911	796.089	1206.704	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.1822	107.4109	X	0	1	X	Y		
2869	2869	2918	Spectrogram 1	1	320531.8737	320532.5396	142.458	1659.218	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.6658	107.8757	Y	2	1	X	BY		
2870	2870	2919	Spectrogram 1	1	320533.5936	320534.5547	58.659	1374.302	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.9611	109.5956	Y	2	2	X	BY		
2871	2871	2920	Spectrogram 1	1	320547.0315	320547.2765	779.33	1256.983	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.245	123.0335	X	0	1	X	Y		
2872	2872	2921	Spectrogram 1	1	320551.8022	320553.8751	108.939	1349.162	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	2.0729	127.8042	Y	4	4	X	BY		
2873	2873	2922	Spectrogram 1	1	320554.2708	320554.8738	117.318	1600.559	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.603	130.2728	Y	1	1	X	BY		
2874	2874	2923	Spectrogram 1	1	320555.045	320557.9345	142.458	1617.318	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	2.8894	131.047	Y	6	5	X	BY		
2875	2875	2924	Spectrogram 1	1	320574.5447	320578.9982	142.458	1541.899	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	4.4535	150.5467	Y	9	10	X	BY		
2876	2876	2925	Spectrogram 1	1	320579.4395	320579.6656	913.408	1533.52	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.2261	155.4415	X	0	1	X	Y		
2877	2877	2926	Spectrogram 1	1	320580.0174	320586.5408	159.218	1600.559	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	6.5234	156.0194	Y	10	12	X	BY		
2878	2878	2927	Spectrogram 1	1	320589.0952	320590.6718	167.598	1391.061	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	1.5766	165.0972	Y	3	4	X	BY		
2879	2879	2928	Spectrogram 1	1	320591.0926	320591.2434	142.458	1558.659	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.1508	167.0946	Y	1	0	X	B		
2880	2880	2929	Spectrogram 1	1	320592.6526	320593.5068	92.179	2296.089	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.8543	168.6546	Y	2	2	X	BY		
2881	2881	2930	Spectrogram 1	1	320594.091	320594.3108	837.989	1491.62	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.2198	170.093	X	0	1	X	Y		
2882	2882	2931	Spectrogram 1	1	320594.5809	320594.8071	83.799	1416.201	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.2261	170.5829	Y	1	0	X	B		
2883	2883	2932	Spectrogram 1	1	320597.521	320597.7785	921.788	1407.821	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.2575	173.5229	X	0	1	X	Y		
2884	2884	2933	Spectrogram 1	1	320599.2688	320599.9032	41.899	1583.799	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.6344	175.2708	Y	2	1	X	BY		
2885	2885	2934	Spectrogram 1	1	320601.4631	320601.7583	896.648	1391.061	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.2952	177.4651	X	0	1	X	Y		
2886	2886	2935	Spectrogram 1	1	320602.085	320603.5988	142.458	1592.179	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	1.5138	178.087	Y	2	2	X	BY		
2887	2887	2936	Spectrogram 1	1	320605.3439	320607.5675	192.737	1441.341	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	2.2236	181.3459	Y	5	5	X	BY		
2888	2888	2937	Spectrogram 1	1	320608.1119	320608.9913	192.737	1516.76	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.8794	184.1139	Y	1	3	X	BY		
2889	2889	2938	Spectrogram 1	1	320609.3807	320609.5629	125.698	1533.52	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.1822	185.3827	Y	1	0	X	B		
2890	2890	2939	Spectrogram 1	1	320609.8627	320610.1705	159.218	1684.358	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.3078	185.8647	Y	1	1	X	BY		
2891	2891	2940	Spectrogram 1	1	320611.4644	320611.6215	854.749	1449.721	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.157	187.4664	X	0	1	X	Y		
2892	2892	2941	Spectrogram 1	1	320650.1943	320653.4167	16.76	1885.475	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	3.2224	226.1963	Y	8	5	X	BY		
2893	2893	2942	Spectrogram 1	1	320654.1783	320656.025	167.598	1122.905	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	1.8467	230.1803	Y	4	4	X	BY		
2894	2894	2943	Spectrogram 1	1	320659.7497	320661.2447	754.19	1156.425	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	1.495	235.7517	X	0	4	X	Y		
2895	2895	2944	Spectrogram 1	1	320661.2761	320666.6278	150.838	1198.324	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	5.3518	237.2781	X	4	10	Y	BY	TOO NOISY	
2896	2896	2945	Spectrogram 1	1	320670.7758	320673.0936	134.078	1625.698	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	2.3178	246.7778	X	4	6	Y	BY	SOME WEIRD OVERLAP	
2897	2897	2946	Spectrogram 1	1	320674.1677	320674.978	175.978	1567.039	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521112847.wav	ST2_Site27_67145740.220521112847.wav	0.8103	250.1697	X	1	2	Y	BY	WEIRD OVERLAP	
2898	2898	2947	Spectrogram 1	1	320907.0462	320907.4545	50.279	1156.425	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521113347.wav	ST2_Site27_67145740.220521113347.wav	0.4083	183.0304	X	1	1	X	BY	TOO FAINT	
2899	2899	2948	Spectrogram 1	1	320915.0802	320915.2435	779.33	1156.425	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521113347.wav	ST2_Site27_67145740.220521113347.wav	0.1633	191.0644	X	0	1	X	Y		
2900	2900	2949	Spectrogram 1	1	320915.5136	320915.6455	921.788	1282.123	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521113347.wav	ST2_Site27_67145740.220521113347.wav	0.1319	191.4978	X	0	1	X	Y		
2901	2901	2950	Spectrogram 1	1	320916.5689	320916.7385	1097.765	1315.642	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521113347.wav	ST2_Site27_67145740.220521113347.wav	0.1696	192.5531	X	0	1	X	Y		
2902	2902	2951	Spectrogram 1	1	320917.0149	320918.937	544.693	1801.676	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521113347.wav	ST2_Site27_67145740.220521113347.wav	1.9221	192.9991	X	0	4	X	Y		
2903	2903	2952	Spectrogram 1	1	321032.0365	321032.583	921.788	1634.078	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521113847.wav	ST2_Site27_67145740.220521113847.wav	0.5465	8.0022	X	0	1	X	Y		
2904	2904	2953	Spectrogram 1	1	321032.6647	321035.039	184.358	1818.436	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521113847.wav	ST2_Site27_67145740.220521113847.wav	2.3744	8.6303	Y	5	5	X	BY		
2905	2905	2954	Spectrogram 1	1	321039.8576	321040.1403	938.547	1407.821	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521113847.wav	ST2_Site27_67145740.220521113847.wav	0.2827	15.8233	X	0	1	X	Y		
2906	2906	2955	Spectrogram 1	1	321044.4117	321044.9205	150.838	1500	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521113847.wav	ST2_Site27_67145740.220521113847.wav	0.5088	20.3773	Y	2	1	X	BY		
2907	2907	2957	Spectrogram 1	1	321047.6986	321053.4586	134.078	1659.218	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521113847.wav	ST2_Site27_67145740.220521113847.wav	5.7601	23.6642	Y	13	12	X	BY		
2908	2908	2958	Spectrogram 1	1	321054.2618	321054.9214	150.838	1248.603	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521113847.wav	ST2_Site27_67145740.220521113847.wav	0.6595	30.2275	Y	1	2	X	BY		
2909	2909	2960	Spectrogram 1	1	322843.0947	322843.459	469.274	1516.76	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521120848.wav	ST2_Site27_67145740.220521120848.wav	0.3643	18.8845	X	0	1	X	Y		
2910	2910	2961	Spectrogram 1	1	322843.9866	322844.2442	418.994	1592.179	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521120848.wav	ST2_Site27_67145740.220521120848.wav	0.2575	19.7764	X	0	1	X	Y		
2911	2911	2962	Spectrogram 1	1	322845.8334	322846.1537	477.654	1558.659	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521120848.wav	ST2_Site27_67145740.220521120848.wav	0.3204	21.6232	X	0	1	X	Y		
2912	2912	2963	Spectrogram 1	1	323038.1183	323038.5392	695.531	1081.006	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521120848.wav	ST2_Site27_67145740.220521120848.wav	0.4209	213.9081	X	0	1	X	Y		
2913	2913	2964	Spectrogram 1	1	323039.7766	323040.1849	703.911	1558.659	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521120848.wav	ST2_Site27_67145740.220521120848.wav	0.4083	215.5664	X	0	1	X	Y		
2914	2914	2966	Spectrogram 1	1	323226.9956	323227.2657	1131.285	1458.101	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521121348.wav	ST2_Site27_67145740.220521121348.wav	0.2701	102.7925	X	0	1	X	Y		
2915	2915	2967	Spectrogram 1	1	323247.2214	323247.4224	670.391	972.067	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521121348.wav	ST2_Site27_67145740.220521121348.wav	0.201	123.0182	X	0	1	X	Y		
2916	2916	2968	Spectrogram 1	1	323248.3458	323249.0995	745.81	1466.48	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521121348.wav	ST2_Site27_67145740.220521121348.wav	0.7538	124.1426	X	0	1	X	Y		
2917	2917	2969	Spectrogram 1	1	323249.9789	323250.3558	620.112	1131.285	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521121348.wav	ST2_Site27_67145740.220521121348.wav	0.3769	125.7758	X	0	1	X	Y		
2918	2918	2970	Spectrogram 1	1	323251.5116	323252.0832	628.492	1248.603	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521121348.wav	ST2_Site27_67145740.220521121348.wav	0.5716	127.3084	X	0	1	X	Y		
2919	2919	2971	Spectrogram 1	1	323253.8106	323254.3319	108.939	1131.285	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521121348.wav	ST2_Site27_67145740.220521121348.wav	0.5214	129.6074	Y	1	1	X	BY		
2920	2920	2972	Spectrogram 1	1	323252.7553	323253.0442	611.732	913.408	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521121348.wav	ST2_Site27_67145740.220521121348.wav	0.2889	128.5521	X	0	1	X	Y		
2921	2921	2974	Spectrogram 1	1	323926.3749	323926.7957	703.911	1231.844	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521122348.wav	ST2_Site27_67145740.220521122348.wav	0.4209	202.099	X	0	1	X	Y		
2922	2922	2975	Spectrogram 1	1	323927.3862	323928.0394	712.291	1290.503	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521122348.wav	ST2_Site27_67145740.220521122348.wav	0.6533	203.1103	X	0	1	X	Y		
2923	2923	2976	Spectrogram 1	1	323928.3095	323928.5482	1206.704	1768.156	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521122348.wav	ST2_Site27_67145740.220521122348.wav	0.2387	204.0337	X	0	1	X	Y		
2924	2924	2977	Spectrogram 1	1	323975.6451	323977.1652	628.492	2413.408	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521122348.wav	ST2_Site27_67145740.220521122348.wav	1.5201	251.3693	X	0	2	X	Y		
2925	2925	2978	Spectrogram 1	1	324162.4105	324162.8502	611.732	1173.184	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521122848.wav	ST2_Site27_67145740.220521122848.wav	0.4397	138.1045	X	0	2	X	Y		
2926	2926	2979	Spectrogram 1	1	324165.1492	324165.413	829.609	1357.542	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521122848.wav	ST2_Site27_67145740.220521122848.wav	0.2638	140.8432	X	0	1	X	Y		
2927	2927	2980	Spectrogram 1	1	324245.1737	324246.1285	729.05	2279.33	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521122848.wav	ST2_Site27_67145740.220521122848.wav	0.9548	220.8677	X	0	1	X	Y		
2928	2928	2981	Spectrogram 1	1	324511.2556	324511.9843	729.05	1944.134	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521123348.wav	ST2_Site27_67145740.220521123348.wav	0.7286	186.9295	X	0	2	X	Y		
2929	2929	2982	Spectrogram 1	1	324573.3122	324573.5886	955.307	2321.229	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521123348.wav	ST2_Site27_67145740.220521123348.wav	0.2764	248.9861	X	0	1	X	Y		
2930	2930	2983	Spectrogram 1	1	324576.7042	324577.0434	796.089	1977.654	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521123348.wav	ST2_Site27_67145740.220521123348.wav	0.3392	252.378	X	0	1	X	Y		
2931	2931	2984	Spectrogram 1	1	324580.762	324581.1012	687.151	1625.698	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521123348.wav	ST2_Site27_67145740.220521123348.wav	0.3392	256.4358	X	0	1	X	Y		
2932	2932	2985	Spectrogram 1	1	324764.8122	324765.1514	108.939	1483.24	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521123848.wav	ST2_Site27_67145740.220521123848.wav	0.3392	140.4782	Y	1	0	X	B		
2933	2933	2986	Spectrogram 1	1	325124.0613	325124.4131	854.749	1215.084	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521124348.wav	ST2_Site27_67145740.220521124348.wav	0.3518	199.6815	X	0	1	X	Y		
2934	2934	2987	Spectrogram 1	1	325157.6095	325158.0618	762.57	1148.045	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521124348.wav	ST2_Site27_67145740.220521124348.wav	0.4523	233.2297	X	0	1	X	Y		
2935	2935	2988	Spectrogram 1	1	325158.7087	325159.1422	837.989	1298.883	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521124348.wav	ST2_Site27_67145740.220521124348.wav	0.4334	234.3289	X	0	1	X	Y		
2936	2936	2989	Spectrogram 1	1	325164.563	325165.053	779.33	1231.844	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521124348.wav	ST2_Site27_67145740.220521124348.wav	0.4899	240.1832	X	0	1	X	Y		
2937	2937	2990	Spectrogram 1	1	325382.6036	325383.0621	620.112	1039.106	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521124848.wav	ST2_Site27_67145740.220521124848.wav	0.4585	158.2168	X	0	1	X	Y		
2938	2938	2991	Spectrogram 1	1	325385.581	325385.9327	955.307	1332.402	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521124848.wav	ST2_Site27_67145740.220521124848.wav	0.3518	161.1942	X	0	1	X	Y		
2939	2939	2992	Spectrogram 1	1	325386.7305	325387.1388	905.028	1357.542	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521124848.wav	ST2_Site27_67145740.220521124848.wav	0.4083	162.3436	X	0	1	X	Y		
2940	2940	2993	Spectrogram 1	1	325447.4317	325447.796	754.19	1500	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521124848.wav	ST2_Site27_67145740.220521124848.wav	0.3643	223.0448	X	0	1	X	Y		
2941	2941	2994	Spectrogram 1	1	325511.0882	325512.313	50.279	402.235	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521124848.wav	ST2_Site27_67145740.220521124848.wav	1.2249	286.7013	Y	1	0	X	G		
2942	2942	2995	Spectrogram 1	1	326360.7901	326361.1419	997.207	1642.458	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521130348.wav	ST2_Site27_67145740.220521130348.wav	0.3518	236.3063	X	0	1	X	Y		
2943	2943	2996	Spectrogram 1	1	326371.5853	326372.2448	896.648	1642.458	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521130348.wav	ST2_Site27_67145740.220521130348.wav	0.6595	247.1015	X	0	1	X	Y		
2944	2944	2997	Spectrogram 1	1	327035.457	327035.6706	921.788	2363.128	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521131848.wav	ST2_Site27_67145740.220521131848.wav	0.2136	10.8842	X	0	1	X	Y		
2945	2945	2998	Spectrogram 1	1	327053.1844	327053.4105	1030.726	1516.76	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521131848.wav	ST2_Site27_67145740.220521131848.wav	0.2261	28.6116	X	0	1	X	Y		
2946	2946	2999	Spectrogram 1	1	327156.0794	327156.6761	1198.324	1600.559	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521131848.wav	ST2_Site27_67145740.220521131848.wav	0.5967	131.5065	X	0	1	X	Y		
2947	2947	3000	Spectrogram 1	1	327165.4769	327165.8915	703.911	946.927	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521131848.wav	ST2_Site27_67145740.220521131848.wav	0.4146	140.9041	X	0	1	X	Y		
2948	2948	3001	Spectrogram 1	1	327205.593	327205.8945	1332.402	1550.279	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521131848.wav	ST2_Site27_67145740.220521131848.wav	0.3015	181.0202	X	0	1	X	Y		
2949	2949	3002	Spectrogram 1	1	327221.4719	327221.742	787.709	1491.62	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521131848.wav	ST2_Site27_67145740.220521131848.wav	0.2701	196.899	X	0	1	X	Y		
2950	2950	3003	Spectrogram 1	1	327398.5657	327399.0682	762.57	1173.184	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521132348.wav	ST2_Site27_67145740.220521132348.wav	0.5025	73.9921	X	0	1	X	Y		
2951	2951	3004	Spectrogram 1	1	327409.3411	327409.7369	821.229	1122.905	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521132348.wav	ST2_Site27_67145740.220521132348.wav	0.3957	84.7675	X	0	1	X	Y		
2952	2952	3005	Spectrogram 1	1	327415.7956	327416.0971	695.531	972.067	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521132348.wav	ST2_Site27_67145740.220521132348.wav	0.3015	91.2219	X	0	1	X	Y		
2953	2953	3006	Spectrogram 1	1	327709.6208	327710.2301	745.81	1097.765	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220521132848.wav	ST2_Site27_67145740.220521132848.wav	0.6093	85.0058	X	0	1	X	Y		
