Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Begin File	Begin Date	Begin Hour	Species	Call type	Comments	Quantity
2529	Spectrogram 1	1	119203.193931320	119203.193931320	1372.340	1372.340	0.0000	67145740.220516201334.wav		33	RS	YELP		
2530	Spectrogram 1	1	119203.685260800	119203.685260800	1372.340	1372.340	0.0000	67145740.220516201334.wav		33	RS	YELP		
2531	Spectrogram 1	1	119204.561946734	119204.561946734	1085.106	1085.106	0.0000	67145740.220516201334.wav		33	RS	YELP		
2532	Spectrogram 1	1	119205.265222264	119205.265222264	1393.617	1393.617	0.0000	67145740.220516201334.wav		33	RS	YELP		
2533	Spectrogram 1	1	119205.575266193	119205.575266193	308.511	308.511	0.0000	67145740.220516201334.wav		33	RS	GROWL		
2534	Spectrogram 1	1	119205.997405477	119205.997405477	1010.638	1010.638	0.0000	67145740.220516201334.wav		33	RS	YELP		
2535	Spectrogram 1	1	119206.604341893	119206.604341893	1361.702	1361.702	0.0000	67145740.220516201334.wav		33	RS	YELP		
2536	Spectrogram 1	1	119207.105305285	119207.105305285	1180.851	1180.851	0.0000	67145740.220516201334.wav		33	RS	YELP		
2537	Spectrogram 1	1	119207.798946903	119207.798946903	319.149	319.149	0.0000	67145740.220516201334.wav		33	RS	GROWL		
2538	Spectrogram 1	1	119207.856750371	119207.856750371	1893.617	1893.617	0.0000	67145740.220516201334.wav		33	RS	YELP		
2539	Spectrogram 1	1	119211.499251226	119211.499251226	1414.894	1414.894	0.0000	67145740.220516201334.wav		33	RS	YELP		
2540	Spectrogram 1	1	119212.077285908	119212.077285908	1085.106	1085.106	0.0000	67145740.220516201334.wav		33	RS	YELP		
2541	Spectrogram 1	1	119213.108114424	119213.108114424	1170.213	1170.213	0.0000	67145740.220516201334.wav		33	RS	YELP		
2542	Spectrogram 1	1	119213.771965372	119213.771965372	1574.468	1574.468	0.0000	67145740.220516201334.wav		33	RS	YELP		
2543	Spectrogram 1	1	119214.590847839	119214.590847839	1382.979	1382.979	0.0000	67145740.220516201334.wav		33	RS	YELP		
2544	Spectrogram 1	1	119217.487158766	119217.487158766	1180.851	1180.851	0.0000	67145740.220516201334.wav		33	RS	YELP		
2545	Spectrogram 1	1	119219.606619267	119219.606619267	1000.000	1000.000	0.0000	67145740.220516201334.wav		33	RS	YELP		
2546	Spectrogram 1	1	119222.529193315	119222.529193315	1414.894	1414.894	0.0000	67145740.220516201334.wav		33	RS	YELP		
2547	Spectrogram 1	1	119223.319174047	119223.319174047	1212.766	1212.766	0.0000	67145740.220516201334.wav		33	RS	YELP		
2548	Spectrogram 1	1	119226.122642255	119226.122642255	1319.149	1319.149	0.0000	67145740.220516201334.wav		33	RS	YELP		
2549	Spectrogram 1	1	119229.272931272	119229.272931272	1340.426	1340.426	0.0000	67145740.220516201334.wav		33	RS	YELP		
2550	Spectrogram 1	1	119228.625709205	119228.625709205	521.277	521.277	0.0000	67145740.220516201334.wav		33	RS	BARK		
2551	Spectrogram 1	1	119228.905092635	119228.905092635	382.979	382.979	0.0000	67145740.220516201334.wav		33	RS	BARK		
2552	Spectrogram 1	1	119229.704707279	119229.704707279	446.809	446.809	0.0000	67145740.220516201334.wav		33	RS	BARK		
2553	Spectrogram 1	1	119230.012992442	119230.012992442	372.340	372.340	0.0000	67145740.220516201334.wav		33	RS	BARK		
2554	Spectrogram 1	1	119230.610294947	119230.610294947	425.532	425.532	0.0000	67145740.220516201334.wav		33	RS	BARK		
2555	Spectrogram 1	1	119233.233350724	119233.233350724	829.787	829.787	0.0000	67145740.220516201334.wav		33	RS	YELP		
2556	Spectrogram 1	1	119236.613091559	119236.613091559	758.007	758.007	0.0000	67145740.220516201334.wav		33	RS	YELP		
2557	Spectrogram 1	1	119318.623944775	119318.623944775	939.502	939.502	0.0000	67145740.220516201334.wav		33	BS			
2558	Spectrogram 1	1	119369.014559192	119385.845002352	672.598	1580.071	16.8304	67145740.220516201334.wav		33	RS	YELP		20
2559	Spectrogram 1	1	119404.819414579	119404.819414579	1099.644	1099.644	0.0000	67145740.220516201334.wav		33	RS	YELP		
2560	Spectrogram 1	1	119415.041026249	119415.041026249	1217.082	1217.082	0.0000	67145740.220516201834.wav		33	RS	YELP		
2561	Spectrogram 1	1	119418.412895228	119418.412895228	1227.758	1227.758	0.0000	67145740.220516201834.wav		33	RS	YELP		
2562	Spectrogram 1	1	119424.895640943	119443.142269074	373.665	2498.221	18.2466	67145740.220516201834.wav		33	RS	YELP		14
2563	Spectrogram 1	1	119454.719599426	119457.792817152	362.989	2508.897	3.0732	67145740.220516201834.wav		33	RS	YELP		4
2564	Spectrogram 1	1	119462.025609246	119470.667227743	395.018	2113.879	8.6416	67145740.220516201834.wav		33	RS	YELP		4
2565	Spectrogram 1	1	119471.705063606	119471.705063606	629.893	629.893	0.0000	67145740.220516201834.wav		33	RS	GROWL		
2566	Spectrogram 1	1	119472.814712940	119472.814712940	1291.815	1291.815	0.0000	67145740.220516201834.wav		33	RS	YELP		
2567	Spectrogram 1	1	119494.389416656	119494.389416656	1985.765	1985.765	0.0000	67145740.220516201834.wav		33	BS			
2568	Spectrogram 1	1	119511.895981880	119511.895981880	1153.025	1163.701	0.0000	67145740.220516201834.wav		33	RS	YELP		
2569	Spectrogram 1	1	119526.356487916	119536.598211727	683.274	1494.662	10.2417	67145740.220516201834.wav		33	RS	YELP		11
2571	Spectrogram 1	1	119661.884583052	119661.884583052	1377.224	1377.224	0.0000	67145740.220516201834.wav		33	BS			
2573	Spectrogram 1	1	119673.618689128	119686.007899148	800.712	1516.014	12.3892	67145740.220516201834.wav		33	RS	YELP		15
2575	Spectrogram 1	1	119745.190785304	119762.406584919	758.007	1633.452	17.2158	67145740.220516202334.wav		33	RS	YELP		20
2577	Spectrogram 1	1	119809.235276105	119809.235276105	2092.527	2092.527	0.0000	67145740.220516202334.wav		33	BS			
2578	Spectrogram 1	1	119920.620787074	119938.886683028	576.512	1516.014	18.2659	67145740.220516202334.wav		33	RS	YELP		23
2580	Spectrogram 1	1	119982.786682306	119982.786682306	1419.929	1419.929	0.0000	67145740.220516202334.wav		33	BS			
2581	Spectrogram 1	1	120011.693680366	120027.955722755	651.246	1494.662	16.2620	67145740.220516202834.wav		33	RS	YELP		20
2583	Spectrogram 1	1	120051.372924062	120070.148745355	661.922	1612.100	18.7758	67145740.220516202834.wav		33	RS	YELP		23
2585	Spectrogram 1	1	120160.245077546	120178.279759627	619.217	1377.224	18.0347	67145740.220516202834.wav		33	RS	YELP		23
2586	Spectrogram 1	1	120185.632194797	120185.632194797	1996.441	1996.441	0.0000	67145740.220516202834.wav		33	BS			
2587	Spectrogram 1	1	120312.353165379	120332.064148038	576.512	1430.605	19.7110	67145740.220516203334.wav		33	RS	YELP		25
2589	Spectrogram 1	1	120363.481206271	120379.743248659	651.246	1569.395	16.2620	67145740.220516203334.wav		33	RS	YELP		16
2591	Spectrogram 1	1	120397.675459501	120397.675459501	533.808	533.808	0.0000	67145740.220516203334.wav		33	BS			
2592	Spectrogram 1	1	120419.553200500	120433.234221812	800.712	1708.185	13.6810	67145740.220516203334.wav		33	RS	YELP		16
2594	Spectrogram 1	1	120450.775822998	120450.775822998	2209.964	2209.964	0.0000	67145740.220516203334.wav		33	BS			
2595	Spectrogram 1	1	120488.254361637	120488.254361637	1185.053	1185.053	0.0000	67145740.220516203334.wav		33	RS	YELP		
2596	Spectrogram 1	1	120489.564573583	120489.564573583	1259.786	1259.786	0.0000	67145740.220516203334.wav		33	RS	YELP		
2597	Spectrogram 1	1	120493.429536757	120506.599093597	950.178	1590.747	13.1696	67145740.220516203334.wav		33	RS	YELP		15
2599	Spectrogram 1	1	120527.741139172	120527.741139172	693.950	693.950	0.0000	67145740.220516203334.wav		33	BS			
2600	Spectrogram 1	1	120543.069567308	120561.817158830	875.445	1558.719	18.7476	67145740.220516203334.wav		33	RS	YELP		22
2602	Spectrogram 1	1	120574.681921723	120574.681921723	362.989	362.989	0.0000	67145740.220516203334.wav		33	BS			
2603	Spectrogram 1	1	120581.716438447	120598.893702416	715.302	1676.157	17.1773	67145740.220516203334.wav		33	RS	YELP		18
2605	Spectrogram 1	1	120728.080085180	120728.080085180	1846.975	1846.975	0.0000	67145740.220516203834.wav		33	BS			
2606	Spectrogram 1	1	120734.936790981	120753.960263589	565.836	1740.214	19.0235	67145740.220516203834.wav		33	RS	YELP		24
2608	Spectrogram 1	1	120781.086719681	120796.347730173	881.720	1720.430	15.2610	67145740.220516203834.wav		33	RS	YELP		18
2609	Spectrogram 1	1	120829.307081394	120844.138926149	795.699	1774.194	14.8318	67145740.220516203834.wav		33	RS	YELP		17
2610	Spectrogram 1	1	120882.005455788	120893.652854632	774.194	1559.140	11.6474	67145740.220516203834.wav		33	RS	YELP		13
2611	Spectrogram 1	1	120931.577194721	120931.577194721	817.204	817.204	0.0000	67145740.220516204334.wav		33	BS			
2612	Spectrogram 1	1	120956.291681125	120969.865862243	860.215	1838.710	13.5742	67145740.220516204334.wav		33	RS	YELP		14
2613	Spectrogram 1	1	120970.845016899	120970.845016899	1172.043	1172.043	0.0000	67145740.220516204334.wav		33	BS			
2614	Spectrogram 1	1	121003.603819996	121014.414812128	827.957	1655.914	10.8110	67145740.220516204334.wav		33	RS	YELP		12
2616	Spectrogram 1	1	121100.670713996	121100.670713996	1763.441	1763.441	0.0000	67145740.220516204334.wav		33	RS	YELP		
2617	Spectrogram 1	1	121105.061163543	121105.061163543	440.860	440.860	0.0000	67145740.220516204334.wav		33	BS			
2618	Spectrogram 1	1	121108.957635909	121108.957635909	1752.688	1752.688	0.0000	67145740.220516204334.wav		33	RS	YELP		
2619	Spectrogram 1	1	121118.652861698	121118.652861698	1978.495	1978.495	0.0000	67145740.220516204334.wav		33	RS	YELP		
2620	Spectrogram 1	1	121127.573857046	121127.573857046	1720.430	1720.430	0.0000	67145740.220516204334.wav		33	RS	YELP		
2621	Spectrogram 1	1	121136.185706010	121136.185706010	1763.441	1763.441	0.0000	67145740.220516204334.wav		33	RS	YELP		
2622	Spectrogram 1	1	121141.869713717	121141.869713717	2010.753	2010.753	0.0000	67145740.220516204334.wav		33	RS	YELP		
2623	Spectrogram 1	1	121150.823986261	121150.823986261	1967.742	1967.742	0.0000	67145740.220516204334.wav		33	RS	YELP		
2624	Spectrogram 1	1	121160.450003377	121160.450003377	1784.946	1784.946	0.0000	67145740.220516204334.wav		33	RS	YELP		
2625	Spectrogram 1	1	121161.403760602	121161.403760602	763.441	763.441	0.0000	67145740.220516204334.wav		33	RS	BARK		
2626	Spectrogram 1	1	121168.496080795	121168.496080795	688.172	688.172	0.0000	67145740.220516204334.wav		33	RS	BARK		
2627	Spectrogram 1	1	121168.794732047	121168.794732047	473.118	473.118	0.0000	67145740.220516204334.wav		33	RS	BARK		
2628	Spectrogram 1	1	121173.842901604	121173.842901604	473.118	473.118	0.0000	67145740.220516204334.wav		33	RS	BARK		
2629	Spectrogram 1	1	121172.330377519	121172.330377519	2139.785	2139.785	0.0000	67145740.220516204334.wav		33	BS			
2630	Spectrogram 1	1	121186.643742618	121200.574378457	612.903	1956.989	13.9306	67145740.220516204334.wav		33	RS	YELP		15
2631	Spectrogram 1	1	121206.705066053	121206.705066053	279.570	279.570	0.0000	67145740.220516204834.wav		33	RS	BARK		
2632	Spectrogram 1	1	121207.206029444	121207.206029444	258.065	258.065	0.0000	67145740.220516204834.wav		33	RS	GROWL		
2633	Spectrogram 1	1	121208.217590137	121208.217590137	301.075	301.075	0.0000	67145740.220516204834.wav		33	RS	BARK		
2634	Spectrogram 1	1	121255.436892238	121255.436892238	1774.194	1774.194	0.0000	67145740.220516204834.wav		33	BS			
2635	Spectrogram 1	1	121258.937501118	121270.238079153	913.978	1677.419	11.3006	67145740.220516204834.wav		33	RS	YELP		12
2637	Spectrogram 1	1	121278.230721986	121278.230721986	978.495	978.495	0.0000	67145740.220516204834.wav		33	RS	YELP		
2638	Spectrogram 1	1	121279.540933932	121279.540933932	1064.516	1064.516	0.0000	67145740.220516204834.wav		33	RS	YELP		
2639	Spectrogram 1	1	121280.022629501	121280.022629501	989.247	989.247	0.0000	67145740.220516204834.wav		33	RS	YELP		
2640	Spectrogram 1	1	121326.881098122	121330.802100049	1172.043	1516.129	3.9210	67145740.220516204834.wav		33	RS	YELP		5
2641	Spectrogram 1	1	121387.057130693	121387.057130693	1645.161	1645.161	0.0000	67145740.220516204834.wav		33	RS	YELP		
2642	Spectrogram 1	1	121387.606263641	121387.606263641	645.161	645.161	0.0000	67145740.220516204834.wav		33	RS	BARK		
2643	Spectrogram 1	1	121393.232467880	121393.232467880	946.237	946.237	0.0000	67145740.220516204834.wav		33	RS	BARK		
2644	Spectrogram 1	1	121408.383979978	121408.383979978	1924.731	1924.731	0.0000	67145740.220516204834.wav		33	RS	YELP		
2645	Spectrogram 1	1	121417.457368381	121417.457368381	569.892	569.892	0.0000	67145740.220516204834.wav		33	BS			
2646	Spectrogram 1	1	121435.879155185	121435.879155185	1795.699	1795.699	0.0000	67145740.220516204834.wav		33	RS	YELP	GOOD	
2647	Spectrogram 1	1	121449.654795830	121449.654795830	1860.215	1860.215	0.0000	67145740.220516204834.wav		33	RS	YELP		
2648	Spectrogram 1	1	121469.037329358	121479.375382796	870.968	1526.882	10.3381	67145740.220516204834.wav		33	RS	YELP		11
2649	Spectrogram 1	1	121498.159762467	121498.159762467	2043.011	2043.011	0.0000	67145740.220516204834.wav		33	BS			
2650	Spectrogram 1	1	121606.317077369	121614.407810101	827.957	1709.677	8.0907	67145740.220516205334.wav		33	RS	YELP		8
2651	Spectrogram 1	1	121642.543204870	121642.543204870	376.344	376.344	0.0000	67145740.220516205334.wav		33	BS			
2652	Spectrogram 1	1	121681.579805266	121681.579805266	860.215	860.215	0.0000	67145740.220516205334.wav		33	BS			
2653	Spectrogram 1	1	121704.759009947	121704.759009947	1537.634	1537.634	0.0000	67145740.220516205334.wav		33	BS			
2654	Spectrogram 1	1	121707.272577827	121722.580862991	602.151	1548.387	15.3083	67145740.220516205334.wav		33	RS	YELP		18
2656	Spectrogram 1	1	121736.931895937	121736.931895937	1311.828	1311.828	0.0000	67145740.220516205334.wav		33	RS	YELP		
2657	Spectrogram 1	1	121810.712773182	121810.712773182	1225.806	1225.806	0.0000	67145740.220516205834.wav		33	BS			
2658	Spectrogram 1	1	121812.791070142	121812.791070142	1215.054	1215.054	0.0000	67145740.220516205834.wav		33	RS	YELP		
2659	Spectrogram 1	1	121817.758664106	121817.758664106	1064.516	1064.516	0.0000	67145740.220516205834.wav		33	RS	YELP		
2660	Spectrogram 1	1	121819.319357747	121819.319357747	1096.774	1096.774	0.0000	67145740.220516205834.wav		33	RS	YELP		
2661	Spectrogram 1	1	121856.451955275	121876.051709748	505.376	1548.387	19.5998	67145740.220516205834.wav		33	RS	YELP		24
2663	Spectrogram 1	1	121900.967624675	121900.967624675	1301.075	1301.075	0.0000	67145740.220516205834.wav		33	RS	YELP		
2664	Spectrogram 1	1	121903.479446317	121913.893704506	752.688	1473.118	10.4143	67145740.220516205834.wav		33	RS	YELP		13
2666	Spectrogram 1	1	121953.157148633	121953.157148633	1107.527	1107.527	0.0000	67145740.220516205834.wav		33	BS			
2667	Spectrogram 1	1	121960.654960272	121973.737811910	752.688	1516.129	13.0829	67145740.220516205834.wav		33	RS	YELP		15
2668	Spectrogram 1	1	122029.798410874	122041.414278759	827.957	1655.914	11.6159	67145740.220516205834.wav		33	RS	YELP		11
2670	Spectrogram 1	1	122103.636214775	122103.636214775	2032.258	2032.258	0.0000	67145740.220516205834.wav		33	BS			
2671	Spectrogram 1	1	122129.102155908	122141.818918914	1000.000	1655.914	12.7168	67145740.220516210334.wav		33	RS	YELP		13
2672	Spectrogram 1	1	122178.671238205	122178.671238205	516.129	516.129	0.0000	67145740.220516210334.wav		33	BS			
2673	Spectrogram 1	1	122205.799463560	122217.803317124	903.226	1645.161	12.0039	67145740.220516210334.wav		33	RS	YELP		14
2675	Spectrogram 1	1	122260.408858442	122260.408858442	784.946	784.946	0.0000	67145740.220516210334.wav		33	BS			
2676	Spectrogram 1	1	122265.754802213	122279.357885064	827.957	1419.355	13.6031	67145740.220516210334.wav		33	RS	YELP		16
2677	Spectrogram 1	1	122295.868654445	122295.868654445	1419.355	1419.355	0.0000	67145740.220516210334.wav		33	RS	YELP		
2678	Spectrogram 1	1	122297.255937682	122297.255937682	1548.387	1548.387	0.0000	67145740.220516210334.wav		33	RS	YELP		
2679	Spectrogram 1	1	122319.152943844	122319.152943844	2225.806	2225.806	0.0000	67145740.220516210334.wav		33	BS			
2680	Spectrogram 1	1	122335.946599627	122349.742360706	580.645	1559.140	13.7958	67145740.220516210334.wav		33	RS	YELP		16
2681	Spectrogram 1	1	122387.275203130	122387.275203130	956.989	956.989	0.0000	67145740.220516210334.wav		33	BS			
2682	Spectrogram 1	1	122400.071659443	122400.071659443	322.581	322.581	0.0000	67145740.220516210334.wav		34	BS			
2683	Spectrogram 1	1	122407.986358496	122407.986358496	1215.054	1215.054	0.0000	67145740.220516210834.wav		34	BS			
2684	Spectrogram 1	1	122493.087950394	122512.548451357	505.376	1322.581	19.4605	67145740.220516210834.wav		34	RS	YELP		25
2686	Spectrogram 1	1	122503.026634714	122503.026634714	537.634	537.634	0.0000	67145740.220516210834.wav		34	BS			
2687	Spectrogram 1	1	122547.928555454	122547.928555454	1569.892	1569.892	0.0000	67145740.220516210834.wav		34	BS			
2688	Spectrogram 1	1	122590.988643072	122590.988643072	1193.548	1193.548	0.0000	67145740.220516210834.wav		34	BS			
2689	Spectrogram 1	1	122616.127895674	122616.127895674	2150.538	2150.538	0.0000	67145740.220516210834.wav		34	BS			
2690	Spectrogram 1	1	122669.372767842	122669.372767842	430.108	430.108	0.0000	67145740.220516210834.wav		34	BS			
2691	Spectrogram 1	1	122706.399398294	122706.399398294	1193.548	1193.548	0.0000	67145740.220516211334.wav		34	BS			
2692	Spectrogram 1	1	122707.324253785	122707.324253785	795.699	795.699	0.0000	67145740.220516211334.wav		34	BS			
2693	Spectrogram 1	1	122749.910503077	122749.910503077	1129.032	1129.032	0.0000	67145740.220516211334.wav		34	RS	YELP		
2694	Spectrogram 1	1	122776.959031206	122776.959031206	483.871	483.871	0.0000	67145740.220516211334.wav		34	BS			
2695	Spectrogram 1	1	122858.954137825	122858.954137825	1311.828	1311.828	0.0000	67145740.220516211334.wav		34	BS			
2696	Spectrogram 1	1	122969.956936752	122981.161175673	537.634	1322.581	11.2042	67145740.220516211334.wav		34	RS	YELP		14
2698	Spectrogram 1	1	123001.272396020	123001.272396020	494.624	494.624	0.0000	67145740.220516211334.wav		34	BS			
2699	Spectrogram 1	1	123046.882847450	123046.882847450	2322.581	2322.581	0.0000	67145740.220516211834.wav		34	BS			
2700	Spectrogram 1	1	123112.768277243	123112.768277243	1516.129	1516.129	0.0000	67145740.220516211834.wav		34	RS	YELP		
2701	Spectrogram 1	1	123121.592057069	123121.592057069	1268.817	1268.817	0.0000	67145740.220516211834.wav		34	BS			
2702	Spectrogram 1	1	123171.337215822	123187.878641640	731.183	1462.366	16.5414	67145740.220516211834.wav		34	RS	YELP		20
2704	Spectrogram 1	1	123211.348601187	123211.348601187	774.194	774.194	0.0000	67145740.220516211834.wav		34	BS			
2705	Spectrogram 1	1	123215.457900630	123229.147688683	602.151	1548.387	13.6898	67145740.220516211834.wav		34	RS	YELP		15
2707	Spectrogram 1	1	123229.984084197	123229.993718108	1182.796	1182.796	0.0096	67145740.220516211834.wav		34	BS			
2708	Spectrogram 1	1	123247.191126380	123247.191126380	1430.108	1430.108	0.0000	67145740.220516211834.wav		34	RS	YELP		
2709	Spectrogram 1	1	123267.881270346	123284.133678823	860.215	1505.376	16.2524	67145740.220516211834.wav		34	RS	YELP		19
2711	Spectrogram 1	1	123316.157664233	123316.157664233	1408.602	1408.602	0.0000	67145740.220516212334.wav		34	RS	YELP		
2712	Spectrogram 1	1	123320.772307779	123320.772307779	580.645	580.645	0.0000	67145740.220516212334.wav		34	BS			
2713	Spectrogram 1	1	123317.854982161	123336.853055378	763.441	1612.903	18.9981	67145740.220516212334.wav		34	RS	YELP		22
2715	Spectrogram 1	1	123369.491858300	123386.274131902	881.720	1408.602	16.7823	67145740.220516212334.wav		34	RS	YELP		19
2717	Spectrogram 1	1	123385.402724926	123385.402724926	516.129	516.129	0.0000	67145740.220516212334.wav		34	BS			
2718	Spectrogram 1	1	123396.310925372	123411.594690842	720.430	1483.871	15.2838	67145740.220516212334.wav		34	RS	YELP		18
2720	Spectrogram 1	1	123436.056068986	123436.056068986	2118.280	2118.280	0.0000	67145740.220516212334.wav		34	BS			
2721	Spectrogram 1	1	123440.844989476	123452.932932803	720.430	1494.624	12.0879	67145740.220516212334.wav		34	RS	YELP		14
2723	Spectrogram 1	1	123454.117914318	123463.154523182	526.882	1451.613	9.0366	67145740.220516212334.wav		34	RS	YELP		13
2724	Spectrogram 1	1	123521.606963348	123521.606963348	1430.108	1430.108	0.0000	67145740.220516212334.wav		34	BS			
2725	Spectrogram 1	1	123588.144877799	123588.144877799	1440.860	1440.860	0.0000	67145740.220516212334.wav		34	RS	YELP		
2726	Spectrogram 1	1	123589.541794947	123589.541794947	1408.602	1408.602	0.0000	67145740.220516212334.wav		34	RS	YELP		
2727	Spectrogram 1	1	123593.845530053	123613.421637953	569.892	1462.366	19.5761	67145740.220516212334.wav		34	RS	YELP		24
2729	Spectrogram 1	1	123654.246648211	123654.246648211	419.355	419.355	0.0000	67145740.220516212835.wav		34	BS			
2730	Spectrogram 1	1	123658.424260112	123673.323538956	688.172	1623.656	14.8993	67145740.220516212835.wav		34	RS	YELP		17
2732	Spectrogram 1	1	123689.576816005	123689.576816005	1559.140	1559.140	0.0000	67145740.220516212835.wav		34	BS			
2733	Spectrogram 1	1	123707.500287120	123707.500287120	1247.312	1247.312	0.0000	67145740.220516212835.wav		34	RS	YELP		
2734	Spectrogram 1	1	123718.793844021	123718.793844021	387.097	387.097	0.0000	67145740.220516212835.wav		34	BS			
2735	Spectrogram 1	1	123722.310218381	123734.901740539	741.935	1505.376	12.5915	67145740.220516212835.wav		34	RS	YELP		15
2736	Spectrogram 1	1	123740.837111670	123740.837111670	2182.796	2182.796	0.0000	67145740.220516212835.wav		34	BS			
2737	Spectrogram 1	1	123777.380637005	123796.287252044	659.574	1627.660	18.9066	67145740.220516212835.wav		34	RS	YELP		22
2738	Spectrogram 1	1	123785.436177052	123785.436177052	957.447	957.447	0.0000	67145740.220516212835.wav		34	BS			
2739	Spectrogram 1	1	123827.278477201	123827.278477201	1191.489	1191.489	0.0000	67145740.220516212835.wav		34	BS			
2740	Spectrogram 1	1	124003.927917354	124003.927917354	1510.638	1510.638	0.0000	67145740.220516213335.wav		34	BS			
2741	Spectrogram 1	1	124072.912721915	124090.745091858	542.553	1478.723	17.8324	67145740.220516213335.wav		34	RS	YELP		22
2742	Spectrogram 1	1	124098.586464631	124098.586464631	925.532	925.532	0.0000	67145740.220516213335.wav		34	BS			
2743	Spectrogram 1	1	124125.911005396	124125.911005396	372.340	372.340	0.0000	67145740.220516213335.wav		34	BS			
2744	Spectrogram 1	1	124138.190756271	124148.159296782	936.170	1617.021	9.9685	67145740.220516213335.wav		34	RS	YELP		12
2745	Spectrogram 1	1	124148.274903719	124148.274903719	1393.617	1393.617	0.0000	67145740.220516213335.wav		34	RS	YELP		
2746	Spectrogram 1	1	124179.316788024	124193.398851554	702.128	1553.191	14.0821	67145740.220516213335.wav		34	RS	YELP		16
2747	Spectrogram 1	1	124208.969336135	124208.969336135	2265.957	2265.957	0.0000	67145740.220516213835.wav		34	BS			
2748	Spectrogram 1	1	124227.754565802	124240.434018812	638.298	1638.298	12.6795	67145740.220516213835.wav		34	RS	YELP		15
2749	Spectrogram 1	1	124256.192708238	124256.192708238	904.255	904.255	0.0000	67145740.220516213835.wav		34	BS			
2750	Spectrogram 1	1	124275.677814229	124294.223093612	776.596	1446.809	18.5453	67145740.220516213835.wav		34	RS	YELP		21
2751	Spectrogram 1	1	124316.587700049	124334.440560633	617.021	1627.660	17.8529	67145740.220516213835.wav		34	RS	YELP		22
2754	Spectrogram 1	1	124358.502906182	124377.327568994	765.957	1436.170	18.8247	67145740.220516213835.wav		34	RS	YELP		23
2756	Spectrogram 1	1	124385.637758525	124385.637758525	1957.447	1957.447	0.0000	67145740.220516213835.wav		34	BS			
2757	Spectrogram 1	1	124410.772967095	124410.772967095	1042.553	1042.553	0.0000	67145740.220516213835.wav		34	RS	YELP		
2758	Spectrogram 1	1	124411.880866903	124411.880866903	1042.553	1042.553	0.0000	67145740.220516213835.wav		34	RS	YELP		
2759	Spectrogram 1	1	124409.491656883	124409.491656883	957.447	957.447	0.0000	67145740.220516213835.wav		34	RS	YELP		
2760	Spectrogram 1	1	124413.239248405	124413.239248405	1106.383	1106.383	0.0000	67145740.220516213835.wav		34	RS	YELP		
2761	Spectrogram 1	1	124420.074187319	124420.074187319	936.170	936.170	0.0000	67145740.220516213835.wav		34	RS	YELP		
2762	Spectrogram 1	1	124421.779389631	124421.779389631	946.809	946.809	0.0000	67145740.220516213835.wav		34	RS	YELP		
2763	Spectrogram 1	1	124423.051065931	124423.051065931	872.340	872.340	0.0000	67145740.220516213835.wav		34	RS	YELP		
2764	Spectrogram 1	1	124415.199545945	124415.199545945	957.447	957.447	0.0000	67145740.220516213835.wav		34	RS	YELP		
2765	Spectrogram 1	1	124431.880235822	124431.880235822	872.340	872.340	0.0000	67145740.220516213835.wav		34	RS	YELP		
2766	Spectrogram 1	1	124435.406247383	124435.406247383	946.809	946.809	0.0000	67145740.220516213835.wav		34	RS	YELP		
2767	Spectrogram 1	1	124477.281275741	124477.281275741	1117.021	1117.021	0.0000	67145740.220516213835.wav		34	BS			
2768	Spectrogram 1	1	124507.700632760	124527.245124034	563.830	1468.085	19.5445	67145740.220516214335.wav		34	RS	YELP		24
2770	Spectrogram 1	1	124562.090947774	124562.090947774	521.277	521.277	0.0000	67145740.220516214335.wav		34	BS			
2771	Spectrogram 1	1	124559.969456698	124578.175802016	627.660	1510.638	18.2063	67145740.220516214335.wav		34	RS	YELP		21
2773	Spectrogram 1	1	124594.450661506	124594.450661506	1234.043	1234.043	0.0000	67145740.220516214335.wav		34	RS	YELP		
2774	Spectrogram 1	1	124610.760775214	124626.972208069	734.043	1638.298	16.2114	67145740.220516214335.wav		34	RS	YELP		22
2775	Spectrogram 1	1	124624.958720593	124624.958720593	563.830	563.830	0.0000	67145740.220516214335.wav		34	BS			
2777	Spectrogram 1	1	124651.286113751	124651.286113751	1053.191	1053.191	0.0000	67145740.220516214335.wav		34	RS	BARK		
2778	Spectrogram 1	1	124664.125702830	124680.039163087	829.787	1436.170	15.9135	67145740.220516214335.wav		34	RS	YELP		18
2779	Spectrogram 1	1	124673.596404242	124673.596404242	1797.872	1797.872	0.0000	67145740.220516214335.wav		34	BS			
2781	Spectrogram 1	1	124696.302902256	124696.302902256	180.851	180.851	0.0000	67145740.220516214335.wav		34	RS	BARK		
2782	Spectrogram 1	1	124696.368166080	124696.368166080	1191.489	1191.489	0.0000	67145740.220516214335.wav		34	BS			
2783	Spectrogram 1	1	124718.327156717	124731.862802189	787.234	1489.362	13.5356	67145740.220516214335.wav		34	RS	YELP		16
2784	Spectrogram 1	1	124756.495314079	124775.292053927	829.787	1425.532	18.7967	67145740.220516214335.wav		34	RS	YELP		23
2787	Spectrogram 1	1	124810.056843476	124810.056843476	446.809	446.809	0.0000	67145740.220516214835.wav		34	BS			
2788	Spectrogram 1	1	124831.440981336	124831.450615247	835.106	845.745	0.0096	67145740.220516214835.wav		34	BS			
